order_id,customer_name,customer_gender,date_of_birth,email,phone,country,city,region,pincode,customer_segment,product_category,product_name,quantity,unit_price,discount,order_date,payment_mode,order_status,revenue,flag_negative_qty,flag_invalid_discount,duplicates_order_id,duplicate_order_id
ORD10468,Jill Brown,Male,,lwebb@example.org,+1-449-479-1620,United Kingdom,East William,East,92202.0,Corporate,Books,Fiction Novel,1,59.91,0.0,2024-02-04,Debit Card,Returned,59.91,False,False,unique,unique
ORD10052,Erik Garcia,,,dianewalker@example.org,(285)614-9368x998,India,East Joshuaport,North,45042.0,Corporate,Sports,Football,1,59.41,0.0,,Debit Card,Cancelled,59.41,False,False,unique,unique
ORD10118,Drew Kelley,Female,,rkramer@example.org,8175012770,India,Lake Kevin,South,,Consumer,Home & Kitchen,Storage Box,1,62.45,0.05,,Debit Card,Pending,59.33,False,False,unique,unique
ORD12607,Steven Mccann,,,dchapman@example.net,862-276-2439,United States,Walkerton,East,61541.0,Corporate,Electronics,Laptop Stand,2,29.46,0.0,2024-03-06,Credit Card,Pending,58.92,False,True,unique,unique
ORD12636,Ashley Garner,Female,,kevin44@example.net,,India,Alexisport,East,99653.0,Corporate,Electronics,Laptop Stand,2,32.68,0.1,2023-10-25,Cash On Delivery,Cancelled,58.82,False,True,unique,unique
ORD10428,Mrs. Amber Davis,Female,,karen68@example.org,965-221-5681x82096,United States,Evanmouth,West,10823.0,Corporate,Clothing,Formal Shirt,2,58.8,0.5,,Credit  Card,Returned,58.8,False,True,unique,unique
ORD11363,Marc Ford,Female,,michael75@example.net,399-655-0553x62917,UNITED KINGDOM,Nancyport,East,10240.0,Corporate,Clothing,Women's Jeans,1,69.17,0.15,2024-02-13,Upi,Pending,58.79,False,False,unique,unique
ORD11700,Carol Stephenson,Female,1962-04-06,larry16@example.net,491.758.4647,CANADA,Brownport,South,50826.0,Consumer,Sports,Dumbbell Set,1,65.05,0.1,,Upi,Shipped,58.54,False,False,unique,unique
ORD12781,Erin Mathews,Female,,caitlin02@example.org,8772146502,United States,North Williammouth,South,54055.0,Home Office,Clothing,Men's T-Shirt,5,12.97,0.1,,Credit  Card,Shipped,58.37,False,True,unique,unique
ORD10893,Lisa Prince,Female,,wilkinskevin@example.net,,United States,Lake Charlene,South,59726.0,Corporate,Beauty,Sunscreen SPF50,5,22.99,0.5,,Credit  Card,Pending,57.47,False,True,unique,unique
ORD12417,Mrs. Holly Sanders,Male,1982-09-23,ncurtis@example.com,+1-877-681-3414x5244,India,Lake Loriborough,North,,Home Office,Sports,Yoga Mat,2,28.63,0.0,,Credit Card,Pending,57.26,False,True,unique,unique
ORD11871,Jacqueline Schroeder Md,,,bradybrian@example.net,+1-661-417-1340x25006,India,South Victoria,West,34217.0,Home Office,Clothing,Running Shoes,1,60.26,0.05,,Credit Card,Pending,57.25,False,False,unique,unique
ORD10982,Christopher Galvan,Female,,wellssherry@example.net,001-328-491-9827,India,Parkborough,South,31090.0,Home Office,Electronics,Laptop Stand,1,66.92,0.15,,Upi,Pending,56.88,False,False,unique,unique
ORD12342,Lindsay Martinez,Male,,sarah83@example.net,(816)835-7811x644,United Kingdom,Lindaville,East,25413.0,Corporate,Beauty,Lipstick Set,1,62.55,0.1,,Cash On Delivery,Delivered,56.3,False,False,unique,unique
ORD11182,Shelby Duarte,Female,,karlabaxter@example.com,716.538.4936x80635,UNITED KINGDOM,Lake Marytown,East,10916.0,Consumer,Clothing,Men's T-Shirt,1,56.04,0.0,,Debit Card,Pending,56.04,False,False,unique,unique
ORD12548,Nicholas Garcia,Female,,gary75@example.com,(437)635-3497,UNITED STATES,Meyerhaven,East,85789.0,Home Office,Books,Kids Story Book,1,56.04,0.0,,Cash On Delivery,Shipped,56.04,False,False,unique,unique
ORD11076,Erin Spencer,Female,,clarkjames@example.com,8792179138,UNITED KINGDOM,West Kristinville,North,92499.0,Corporate,Beauty,Sunscreen SPF50,1,69.89,0.2,2024-10-07,Net Banking,Returned,55.91,False,False,unique,unique
ORD10710,Amy Estrada,Male,,,001-409-208-5991x449,UNITED KINGDOM,Braunshire,South,22206.0,Consumer,Home & Kitchen,Cushion Cover,5,13.09,0.15,2023-10-22,Net Banking,Cancelled,55.63,False,True,unique,unique
ORD11438,Dean Tyler,Male,1989-05-03,melissaescobar@example.net,,India,Dawnchester,South,75201.0,Home Office,Clothing,Women's Jeans,1,110.52,0.5,,Credit Card,Shipped,55.26,False,False,unique,unique
ORD10519,Charles Willis,Female,,cbarrett@example.com,001-615-402-6755x125,CANADA,Paynetown,West,58042.0,Corporate,Beauty,Face Wash,1,64.79,0.15,,Credit  Card,Delivered,55.07,False,False,unique,unique
ORD10362,Keith Hayes,Male,,jacksonemily@example.org,5975023164,CANADA,Donnaland,East,60094.0,Home Office,Books,Self-Help Book,2,27.51,0.0,,Upi,Delivered,55.02,False,True,unique,unique
ORD10588,Robert Guerra,,,xserrano@example.com,6225939469,UNITED STATES,Roberttown,South,,Corporate,Clothing,Winter Jacket,1,54.94,0.0,,Debit Card,Delivered,54.94,False,False,unique,unique
ORD12899,Jeffery Williams,,,onealsamantha@example.org,4733888012,UNITED KINGDOM,West Connie,East,98330.0,Corporate,Electronics,Earbuds,2,32.21,0.15,,Cash On Delivery,Shipped,54.76,False,True,unique,unique
ORD12948,Margaret Williams,Female,,smithrobert@example.org,001-997-884-9704x2097,India,Lambertbury,South,13943.0,Corporate,Beauty,Lipstick Set,1,64.08,0.15,,Cash On Delivery,Delivered,54.47,False,False,unique,unique
ORD11930,David Davis,Female,,amysolomon@example.com,,United Kingdom,Sarafort,West,48994.0,Corporate,Clothing,Women's Jeans,1,54.44,0.0,,Credit Card,Shipped,54.44,False,False,unique,unique
ORD10912,Anthony Good,Male,2000-03-14,kelly22@example.com,(616)302-5239,India,Lake Robin,South,87574.0,Consumer,Sports,Yoga Mat,1,54.37,0.0,2024-06-17,Credit Card,Shipped,54.37,False,False,unique,unique
ORD11146,Amanda Shaw,Female,,,642-702-5936,United States,Port Erinside,North,23530.0,Home Office,Clothing,Women's Jeans,1,63.89,0.15,2024-07-27,Cash On Delivery,Cancelled,54.31,False,False,unique,unique
ORD11359,Victor Ramirez,,1992-10-25,julie67@example.net,732.729.1248,United States,Hardinmouth,South,4303.0,Corporate,Clothing,Men's T-Shirt,2,54.21,0.5,,Net Banking,Cancelled,54.21,False,True,unique,unique
ORD10548,Frank Gibbs,Male,1976-03-25,laurenwilliamson@example.com,511-632-5797x067,United States,Brownton,East,84338.0,Corporate,Books,Self-Help Book,2,31.4,0.15,,Credit  Card,Shipped,53.38,False,True,unique,unique
ORD12148,Matthew Patrick,Male,,,338.219.0347x3175,United States,New Sarah,North,71338.0,Consumer,Beauty,Lipstick Set,1,106.51,0.5,,Credit  Card,Delivered,53.26,False,False,unique,unique
ORD10972,Steven Roberts,,,stevemarshall@example.net,(285)676-0634x9429,India,Lambfort,North,43465.0,Corporate,Electronics,USB-C Hub,2,26.59,0.0,,Net Banking,Cancelled,53.18,False,True,unique,unique
ORD11679,John Jackson,Male,1985-05-11,jacksondonna@example.org,(306)967-1485x333,India,West Spencermouth,North,,Corporate,Clothing,Men's T-Shirt,1,66.48,0.2,2023-09-18,Credit Card,Returned,53.18,False,False,unique,unique
ORD12972,Lisa Spence,Male,,carlos36@example.net,+1-326-431-3494x6078,UNITED KINGDOM,Sherryberg,South,14719.0,Consumer,Electronics,Smartwatch,1,52.65,0.0,,Cash On Delivery,Delivered,52.65,False,False,unique,unique
ORD11128,Angela Mercer,Male,,wmeyer@example.net,574-270-5311x0583,India,Crawfordborough,East,,Home Office,Books,Self-Help Book,1,52.25,0.0,,Credit Card,Shipped,52.25,False,False,unique,unique
ORD10671,Jeffery Daniel,Female,,kyle88@example.net,312-910-3142,India,Davidside,North,61488.0,Consumer,Books,Self-Help Book,1,103.57,0.5,,Upi,Cancelled,51.78,False,False,unique,unique
ORD11313,Anthony Lyons,Male,,lcarney@example.com,001-839-450-1115x2558,CANADA,Griffinside,West,72874.0,Consumer,Sports,Cricket Bat,2,27.13,0.05,,Cash On Delivery,Returned,51.55,False,True,unique,unique
ORD12797,Arthur Graham,Male,1993-07-19,armstrongjulia@example.org,,United Kingdom,Davisborough,East,94303.0,Corporate,Beauty,Hair Serum,3,17.93,0.05,,Net Banking,Shipped,51.1,False,True,unique,unique
ORD12567,Jennifer Rodriguez,,,ykoch@example.com,(936)383-7803,India,Joneschester,West,42698.0,Corporate,Beauty,Lipstick Set,2,28.31,0.1,,Credit Card,Shipped,50.96,False,True,unique,unique
ORD12967,Kimberly Baird,Female,,,,CANADA,Foleyfurt,North,4518.0,Consumer,Sports,Yoga Mat,1,59.85,0.15,,Net Banking,Returned,50.87,False,False,unique,unique
ORD11360,Stephanie Allen,Male,,,,United States,Brandishire,North,,Home Office,Home & Kitchen,LED Lamp,3,16.77,0.0,,Net Banking,Delivered,50.31,False,True,unique,unique
ORD11327,Nicole Smith,Male,,kimrichard@example.org,(828)730-5644,United Kingdom,Lake Adam,East,34143.0,Consumer,Beauty,Hair Serum,1,99.41,0.5,,Cash On Delivery,Cancelled,49.7,False,False,unique,unique
ORD12588,Rebecca Pearson,Male,,fitzgeraldanna@example.net,,UNITED KINGDOM,Port Daniel,West,,Home Office,Electronics,USB-C Hub,1,51.97,0.05,,Credit Card,Returned,49.37,False,False,unique,unique
ORD10146,Matthew Armstrong,Male,,joshuathomas@example.net,+1-660-965-3074x50544,United States,Port Jeremyport,North,97982.0,Home Office,Sports,Dumbbell Set,1,54.57,0.1,,Cash On Delivery,Delivered,49.11,False,False,unique,unique
ORD12222,Paula Coleman,,,juliacox@example.net,(942)295-8616x7211,UNITED KINGDOM,Port Mark,South,,Home Office,Electronics,Laptop Stand,5,19.59,0.5,,Net Banking,Pending,48.98,False,True,unique,unique
ORD10927,Emily Swanson,Male,,diana27@example.com,246.701.9153,India,Ballborough,North,96431.0,Corporate,Clothing,Women's Jeans,1,54.08,0.1,,Upi,Shipped,48.67,False,False,unique,unique
ORD10239,Jill Kelly,Male,1976-07-20,jenniferlambert@example.net,,India,Port Kathyshire,West,17775.0,Consumer,Home & Kitchen,Storage Box,1,97.28,0.5,2023-03-09,Credit Card,Shipped,48.64,False,False,unique,unique
ORD12957,John Hughes,Female,1972-06-18,tarafigueroa@example.net,,United States,East Toddview,North,23158.0,Home Office,Sports,Football,1,97.26,0.5,,Upi,Cancelled,48.63,False,False,unique,unique
ORD11274,Steven Green,Male,,,001-306-768-8675,UNITED STATES,Barryland,East,,Consumer,Electronics,Laptop Stand,2,24.3,0.0,,Credit Card,Pending,48.6,False,True,unique,unique
ORD10201,Emily Reed,Male,,ramosmichael@example.com,(240)908-2547,CANADA,Evanschester,West,38894.0,Corporate,Beauty,Face Wash,1,51.13,0.05,2024-03-11,Net Banking,Pending,48.57,False,False,unique,unique
ORD10110,Vernon Wilson,Male,2005-10-01,michaelcooper@example.org,375.471.7751x40105,United Kingdom,New Greg,East,21490.0,Consumer,Sports,Football,1,53.35,0.1,2023-08-30,Net Banking,Shipped,48.02,False,False,unique,unique
ORD10257,Mr. Timothy Howard,Female,,pbrown@example.org,(685)817-4328x063,India,Lake Haleyfort,North,,Consumer,Home & Kitchen,Storage Box,1,56.04,0.15,2024-10-08,Cash On Delivery,Returned,47.63,False,False,unique,unique
ORD12353,Mary Schwartz,Female,1990-08-25,kathyhudson@example.com,+1-292-562-5525x7615,India,West Monica,North,80114.0,Consumer,Home & Kitchen,Blender,2,47.2,0.5,,Net Banking,Returned,47.2,False,True,unique,unique
ORD10233,Barry Evans,Male,,wilsonmathew@example.com,001-499-902-3557x7027,United States,Stevenchester,North,97833.0,Corporate,Beauty,Face Wash,2,23.5,0.0,2023-02-10,Cash On Delivery,Returned,47.0,False,True,unique,unique
ORD10824,Wendy Nelson,Male,1979-02-27,erivers@example.com,242.712.5450,United Kingdom,Williammouth,South,24797.0,Consumer,Home & Kitchen,LED Lamp,1,58.66,0.2,,Credit Card,Delivered,46.93,False,False,unique,unique
ORD12524,Kevin Snow,Female,,haleysteven@example.com,001-261-962-4293x3801,UNITED KINGDOM,North Samuelport,North,40937.0,Consumer,Home & Kitchen,Blender,1,55.11,0.15,,Net Banking,Cancelled,46.84,False,False,unique,unique
ORD10834,William Brandt,Male,2007-09-29,donaldmartin@example.net,801.294.4258x92225,UNITED KINGDOM,Whitemouth,North,28165.0,Corporate,Home & Kitchen,Storage Box,2,23.03,0.0,,Credit  Card,Returned,46.06,False,True,unique,unique
ORD11599,Monica Campbell,Male,,whitejamie@example.org,(400)959-3241x8325,UNITED KINGDOM,Martinberg,South,86424.0,Corporate,Clothing,Formal Shirt,2,45.94,0.5,,Credit Card,Cancelled,45.94,False,True,unique,unique
ORD12913,Susan Smith,Female,1972-12-01,patriciahernandez@example.net,,United Kingdom,Port Brian,East,19254.0,Corporate,Books,Cook Book,1,91.2,0.5,,Credit Card,Shipped,45.6,False,False,unique,unique
ORD10274,Kevin Terry,Female,2001-01-04,kellis@example.org,,India,Georgeview,North,30225.0,Corporate,Sports,Yoga Mat,1,47.76,0.05,,Cash On Delivery,Cancelled,45.37,False,False,unique,unique
ORD12507,Kathryn Santos,Male,,zrocha@example.net,(567)983-0317x29409,United States,Christopherfort,East,55009.0,Consumer,Sports,Dumbbell Set,1,53.2,0.15,2024-10-09,Credit Card,Cancelled,45.22,False,False,unique,unique
ORD11392,Alexandra Sherman,,,griffinlisa@example.com,508.686.6932x07098,India,Brittneychester,North,,Home Office,Books,Self-Help Book,1,90.02,0.5,,Debit Card,Returned,45.01,False,False,unique,unique
ORD11228,Valerie Cooper,Female,,uyoung@example.com,001-341-328-8669,United States,Lake David,West,26207.0,Consumer,Electronics,Laptop Stand,1,44.99,0.0,2024-08-04,Credit Card,Pending,44.99,False,False,unique,unique
ORD10130,Richard Richards,,,,(977)656-1853,India,Bakerville,West,12352.0,Corporate,Beauty,Face Wash,1,56.08,0.2,,Upi,Cancelled,44.86,False,False,unique,unique
ORD12208,Megan Hawkins,Female,2005-05-14,ernest29@example.org,746-254-7631x69145,UNITED KINGDOM,South Matthew,East,47031.0,Home Office,Electronics,Smartwatch,1,89.54,0.5,2024-12-30,Credit Card,Pending,44.77,False,False,unique,unique
ORD10753,Donald Harding,,,iblack@example.org,215.871.2901x50713,India,Garciaton,South,61049.0,Home Office,Sports,Yoga Mat,1,55.72,0.2,,Net Banking,Delivered,44.58,False,False,unique,unique
ORD11834,Kyle Shepherd,Female,,skinnernancy@example.org,+1-849-326-2189x22400,UNITED KINGDOM,New Patrick,East,35880.0,Corporate,Electronics,Earbuds,1,44.34,0.0,,Net Banking,Cancelled,44.34,False,False,unique,unique
ORD10091,Tracey Brooks,,2003-05-20,ykane@example.com,482-551-2868,CANADA,Port Andrewport,South,61187.0,Corporate,Books,Self-Help Book,1,54.6,0.2,,Cash On Delivery,Cancelled,43.68,False,False,unique,unique
ORD10250,Denise Scott,Female,,reneestevenson@example.net,452.943.7280x512,India,Townsendbury,East,87095.0,Corporate,Beauty,Hair Serum,1,51.1,0.15,,Upi,Delivered,43.44,False,False,unique,unique
ORD10390,Matthew Cox,Female,2001-09-10,gregoryvanessa@example.org,(862)401-5720x1859,India,Sanchezville,North,,Consumer,Sports,Cricket Bat,1,43.4,0.0,,Upi,Returned,43.4,False,False,unique,unique
ORD12710,Timothy Rasmussen,,2004-07-16,beasleystacey@example.net,689.581.9687x0666,United States,North Ryan,East,4758.0,Corporate,Beauty,Hair Serum,1,47.78,0.1,,Credit  Card,Pending,43.0,False,False,unique,unique
ORD12997,Joshua Russell,Female,,,,United States,Williamsmouth,North,28708.0,Corporate,Books,Cook Book,5,10.69,0.2,,Credit  Card,Cancelled,42.76,False,True,unique,unique
ORD10272,Michael Steele,,,lopeznicole@example.org,,United Kingdom,South Rachaelport,North,10586.0,Home Office,Books,Cook Book,1,53.2,0.2,,Cash On Delivery,Returned,42.56,False,False,unique,unique
ORD10293,Brittany Howell,,,guerreroapril@example.com,234.877.8485x880,CANADA,South Shannonfurt,East,58507.0,Consumer,Clothing,Running Shoes,1,44.68,0.05,,Credit Card,Cancelled,42.45,False,False,unique,unique
ORD12959,Anthony Gibbs,Male,1982-11-08,,6012215323,UNITED KINGDOM,Mitchelltown,North,56766.0,Corporate,Home & Kitchen,Storage Box,1,53.0,0.2,,Debit Card,Delivered,42.4,False,False,unique,unique
ORD11047,Christina Nichols,Male,,courtney68@example.net,409-577-9780,India,Lindaview,East,47314.0,Home Office,Books,Cook Book,1,42.25,0.0,,Cash On Delivery,Delivered,42.25,False,False,unique,unique
ORD10812,Abigail Lopez,Male,,coreypope@example.net,+1-321-358-1897x05916,UNITED KINGDOM,Lewisstad,West,44058.0,Home Office,Books,Fiction Novel,2,26.35,0.2,,Debit Card,Delivered,42.16,False,True,unique,unique
ORD10615,Kristen Wood,Female,,opierce@example.com,+1-256-425-9045x9908,India,Brownland,West,18839.0,Corporate,Clothing,Winter Jacket,1,52.45,0.2,,Debit Card,Pending,41.96,False,False,unique,unique
ORD11448,Mackenzie Compton,Male,,michael34@example.com,250-624-0537x729,United States,Edwardsbury,East,84607.0,Home Office,Clothing,Running Shoes,2,20.73,0.0,2024-03-31,Net Banking,Returned,41.46,False,True,unique,unique
ORD11491,Michael Brown,Male,,david43@example.com,402.517.0470x125,India,Lake Lori,South,98129.0,Home Office,Electronics,Bluetooth Speaker,1,51.83,0.2,,Cash On Delivery,Returned,41.46,False,False,unique,unique
ORD11876,Christopher Romero,Female,,cameronfields@example.org,928-226-5859,India,West Zachary,East,,Consumer,Home & Kitchen,LED Lamp,2,21.79,0.05,,Credit Card,Pending,41.4,False,True,unique,unique
ORD10085,Amy Gutierrez,Male,,maldonadoderrick@example.net,(367)573-4540,UNITED STATES,East Robertburgh,West,5264.0,Corporate,Home & Kitchen,Cushion Cover,2,41.4,0.5,,Cash On Delivery,Shipped,41.4,False,True,unique,unique
ORD12092,Nicholas Johnson,Male,,helen75@example.net,249-599-5977,UNITED KINGDOM,Lake Lindatown,South,47736.0,Home Office,Electronics,Wireless Mouse,5,8.28,0.0,,Credit Card,Pending,41.4,False,True,unique,unique
ORD10502,Jonathan Warner,Female,,smithmaria@example.net,(219)663-9456,India,Stephenville,East,,Corporate,Clothing,Men's T-Shirt,3,16.16,0.15,,Cash On Delivery,Returned,41.21,False,True,unique,unique
ORD10640,Judy Peterson,Female,,kingtammy@example.net,(501)634-7789x4896,India,South Courtneyfort,North,,Consumer,Books,Cook Book,1,82.34,0.5,,Net Banking,Delivered,41.17,False,False,unique,unique
ORD12563,Rhonda Shaw,Female,,medinalauren@example.com,001-584-912-1234x96059,CANADA,Lake Philipmouth,North,,Consumer,Sports,Cricket Bat,5,10.29,0.2,,Credit Card,Delivered,41.16,False,True,unique,unique
ORD12634,Terrence Cole,Male,1977-03-11,,,United Kingdom,Lanestad,South,31181.0,Home Office,Books,Kids Story Book,1,40.34,0.0,,Cash On Delivery,Cancelled,40.34,False,False,unique,unique
ORD12367,Holly Rowe,Female,,devin93@example.com,(582)798-5165x2287,India,North Andreafort,West,70007.0,Corporate,Books,Cook Book,1,40.07,0.0,,Credit Card,Delivered,40.07,False,False,unique,unique
ORD12174,Ronnie Murphy,Male,,moorejason@example.org,+1-807-896-3302x2517,United States,Houstonburgh,East,15977.0,Consumer,Electronics,USB-C Hub,3,12.68,0.0,,Cash On Delivery,Returned,38.04,False,True,unique,unique
ORD11058,Ronald Hernandez,,,heather97@example.net,979.953.1204x09543,CANADA,Colemanhaven,North,25970.0,Consumer,Sports,Dumbbell Set,1,47.16,0.2,,Upi,Shipped,37.73,False,False,unique,unique
ORD11421,Kristen Young,Male,1980-12-28,,,CANADA,Josephshire,East,46690.0,Home Office,Electronics,USB-C Hub,1,75.43,0.5,,Debit Card,Cancelled,37.72,False,False,unique,unique
ORD10196,Cassandra Porter,Female,,kristen44@example.net,,India,South Coreyburgh,South,8370.0,Corporate,Books,Kids Story Book,3,25.01,0.5,,Debit Card,Returned,37.52,False,True,unique,unique
ORD10451,Richard Johnston,Female,,zmitchell@example.org,,UNITED STATES,West Deannaland,East,,Home Office,Clothing,Formal Shirt,1,37.33,0.0,,Net Banking,Cancelled,37.33,False,False,unique,unique
ORD11179,Dean Alexander,Male,,richmondjason@example.net,371-856-7566x505,CANADA,Lake Codyfort,West,87295.0,Consumer,Books,Self-Help Book,5,9.32,0.2,,Debit Card,Pending,37.28,False,True,unique,unique
ORD12516,Mary Gamble,Female,2005-05-22,simmonsrobert@example.net,9966511988,United Kingdom,Janetborough,West,24184.0,Home Office,Electronics,Wireless Mouse,1,74.47,0.5,2023-03-02,Net Banking,Delivered,37.24,False,False,unique,unique
ORD10161,Stephen Alexander Jr.,Male,,busherica@example.net,001-593-958-8916,UNITED KINGDOM,Elizabethfurt,East,19985.0,Home Office,Books,Fiction Novel,2,18.59,0.0,,Cash On Delivery,Cancelled,37.18,False,True,unique,unique
ORD11910,Megan Marsh,Female,,hmartinez@example.org,,United States,Jonesfurt,East,6315.0,Consumer,Home & Kitchen,Non-stick Pan,1,36.51,0.0,,Credit  Card,Pending,36.51,False,False,unique,unique
ORD10494,Stephen Roberts,Female,,middletonelizabeth@example.org,538-282-0908,India,Walltown,South,48937.0,Consumer,Beauty,Lipstick Set,1,38.24,0.05,2023-05-29,Credit Card,Cancelled,36.33,False,False,unique,unique
ORD11255,Christopher Blankenship,Male,1977-02-04,robin11@example.com,797.914.9207,India,Heatherville,South,41103.0,Home Office,Sports,Cricket Bat,3,14.23,0.15,,Cash On Delivery,Returned,36.29,False,True,unique,unique
ORD10726,Andrea Miller,,,wrivers@example.org,001-471-252-3867x673,CANADA,Hillland,East,80982.0,Home Office,Books,Kids Story Book,1,36.17,0.0,,Debit Card,Cancelled,36.17,False,False,unique,unique
ORD12993,Daniel Stout,Male,1965-11-25,sarah13@example.com,623.232.9046x08467,United States,Andersonhaven,East,6512.0,Consumer,Home & Kitchen,Cushion Cover,2,18.99,0.05,,Credit  Card,Shipped,36.08,False,True,unique,unique
ORD12514,John Evans,Male,,nlopez@example.org,+1-605-584-6070,United States,Ellenville,East,64324.0,Corporate,Clothing,Men's T-Shirt,1,35.96,0.0,,Net Banking,Pending,35.96,False,False,unique,unique
ORD10066,Jose Allen,Male,,wsmith@example.org,001-262-818-5188,UNITED STATES,Williamsfurt,South,49430.0,Consumer,Books,Kids Story Book,3,14.02,0.15,,Debit Card,Pending,35.75,False,True,unique,unique
ORD12050,Karen Moran,Female,,ramirezbreanna@example.org,+1-207-823-1492x04993,UNITED KINGDOM,Brianview,East,11720.0,Corporate,Books,Self-Help Book,1,70.8,0.5,2023-04-05,Cash On Delivery,Delivered,35.4,False,False,unique,unique
ORD12322,Gregory Ortega,Female,1994-05-24,timothy42@example.net,001-763-664-1226x472,CANADA,Lake Bailey,South,23871.0,Consumer,Home & Kitchen,Storage Box,1,36.65,0.05,,Credit Card,Shipped,34.82,False,False,unique,unique
ORD12748,Amanda Ellis,Female,1986-06-20,christopher80@example.com,,CANADA,Barryshire,South,44004.0,Corporate,Sports,Dumbbell Set,1,38.62,0.1,,Cash On Delivery,Returned,34.76,False,False,unique,unique
ORD11665,Jack Benson,Male,,shauncannon@example.com,344.788.2526x990,India,Port Saraville,East,41745.0,Corporate,Beauty,Face Wash,2,20.26,0.15,2024-06-21,Cash On Delivery,Pending,34.44,False,True,unique,unique
ORD12635,Richard Zuniga,Male,1994-01-06,cobbdouglas@example.org,325.888.8404,UNITED STATES,South Joshua,North,18475.0,Consumer,Home & Kitchen,Blender,1,39.5,0.15,,Credit Card,Shipped,33.57,False,False,unique,unique
ORD11978,Miranda Wise,Male,,pmoore@example.org,615.684.6439,India,New Allen,East,42498.0,Consumer,Books,Cook Book,2,33.55,0.5,2023-07-05,Upi,Shipped,33.55,False,True,unique,unique
ORD11693,Jennifer Fitzpatrick,Female,,paullamb@example.net,(781)482-9127,India,Barbarashire,East,,Corporate,Beauty,Hair Serum,2,33.42,0.5,2023-02-16,Credit Card,Cancelled,33.42,False,True,unique,unique
ORD11539,Shaun Powers,Male,,underwoodjonathan@example.net,319-502-0607,India,Banksborough,South,7416.0,Consumer,Home & Kitchen,Blender,1,33.28,0.0,,Debit Card,Returned,33.28,False,False,unique,unique
ORD10520,Kenneth Graham,Female,,johnnybrooks@example.com,264.403.8166x4969,United Kingdom,West Olivia,South,91940.0,Home Office,Sports,Yoga Mat,1,41.51,0.2,,Cash On Delivery,Pending,33.21,False,False,unique,unique
ORD11075,Anna Morales,Female,,ingrambrandon@example.com,+1-220-528-8661x6801,United States,Drewborough,East,34293.0,Corporate,Sports,Football,1,66.06,0.5,2024-01-02,Cash On Delivery,Pending,33.03,False,False,unique,unique
ORD12904,Stephanie Pierce,Male,1977-09-09,plee@example.com,905-985-8811x855,UNITED STATES,South Tinamouth,West,,Consumer,Beauty,Sunscreen SPF50,1,32.68,0.0,,Debit Card,Pending,32.68,False,False,unique,unique
ORD12639,Shane Patterson,Male,,ncarter@example.net,001-536-333-2094x81685,United Kingdom,Lake Aliciaton,South,9314.0,Home Office,Beauty,Hair Serum,2,16.32,0.0,,Credit  Card,Cancelled,32.64,False,True,unique,unique
ORD11020,Stephanie Stevens,Female,,,001-524-727-7392,India,North Derrick,East,90417.0,Consumer,Clothing,Women's Jeans,1,36.08,0.1,,Credit Card,Returned,32.47,False,False,unique,unique
ORD10120,Darryl Davis,Female,,edwardsnicole@example.org,(822)918-9092x7532,India,North Peggy,West,18852.0,Corporate,Beauty,Sunscreen SPF50,5,7.2,0.1,,Cash On Delivery,Delivered,32.4,False,True,unique,unique
ORD10715,Emily Rogers,Female,,kingjames@example.com,(282)239-4840x0273,United States,Burkefurt,North,,Corporate,Electronics,Smartwatch,3,13.48,0.2,,Cash On Delivery,Delivered,32.35,False,True,unique,unique
ORD12175,Jason Garcia Ii,Male,,anna95@example.com,(662)619-2959x099,India,Port Kennethstad,South,27769.0,Consumer,Home & Kitchen,Blender,1,35.32,0.1,2024-07-09,Credit Card,Delivered,31.79,False,False,unique,unique
ORD12633,Peter Johnson,Female,,brandon21@example.net,799.502.0777x30881,India,East Tarabury,South,27604.0,Consumer,Sports,Dumbbell Set,3,11.51,0.1,,Cash On Delivery,Returned,31.08,False,True,unique,unique
ORD12388,Mitchell Maxwell,Male,,davidsmith@example.com,2247506327,CANADA,Port Rebecca,South,,Home Office,Home & Kitchen,LED Lamp,2,18.06,0.15,,Credit Card,Delivered,30.7,False,True,unique,unique
ORD10011,Anthony Gray,,,sara74@example.com,001-287-223-4309x805,United States,Shawhaven,South,21136.0,Home Office,Electronics,Bluetooth Speaker,5,6.07,0.0,,Debit Card,Pending,30.35,False,True,unique,unique
ORD12789,Catherine Perez,Female,,valdezjoseph@example.com,+1-754-546-0688,United States,North Cindy,North,88482.0,Corporate,Sports,Yoga Mat,1,37.83,0.2,,Cash On Delivery,Cancelled,30.26,False,False,unique,unique
ORD10083,Diana Evans,Male,2005-10-16,kellie37@example.com,,United States,Baileyview,West,,Corporate,Clothing,Women's Jeans,1,30.05,0.0,,Credit  Card,Returned,30.05,False,False,unique,unique
ORD12426,Derrick Smith,Female,1982-08-05,elizabeth06@example.net,725-332-9324x44834,United Kingdom,Luistown,West,,Home Office,Beauty,Sunscreen SPF50,5,6.21,0.05,2024-07-04,Credit Card,Delivered,29.5,False,True,unique,unique
ORD10440,John Martinez,Female,,,566.205.3844x446,India,Johnsontown,South,,Home Office,Books,Self-Help Book,2,15.42,0.05,,Cash On Delivery,Shipped,29.3,False,True,unique,unique
ORD12259,Darryl Mcmahon,Male,,bruce30@example.com,(741)314-2076,UNITED KINGDOM,East Matthew,West,74275.0,Home Office,Books,Cook Book,1,36.5,0.2,2023-07-26,Cash On Delivery,Pending,29.2,False,False,unique,unique
